Roll, Pitch, Yaw
-0.65818,0.152847,-1.33848
-0.658923,0.1525,-1.33999
-0.663878,0.1542,-1.33991
-0.665889,0.155764,-1.33866
-0.663796,0.162526,-1.32838
-0.664447,0.163605,-1.32771
-0.669036,0.160691,-1.33359
-0.65899,0.162686,-1.3256
-0.657907,0.159239,-1.33079
-0.653019,0.15993,-1.32822
-0.654215,0.159163,-1.33036
-0.651397,0.157858,-1.33224
-0.654502,0.156604,-1.33527
-0.649684,0.157399,-1.33187
-0.654298,0.156174,-1.33545
-0.650889,0.160343,-1.32764
-0.651556,0.165399,-1.32218
-0.649011,0.169647,-1.31513
-0.650542,0.169717,-1.3158
-0.647298,0.166638,-1.31738
-0.648366,0.164926,-1.32015
-0.649787,0.165235,-1.31998
-0.64862,0.161044,-1.32495
-0.643549,0.159045,-1.32531
-0.645056,0.151851,-1.33626
-0.646066,0.150955,-1.33854
-0.647071,0.14816,-1.34409
-0.648547,0.146909,-1.34591
-0.644614,0.146868,-1.34506
-0.644156,0.146236,-1.34507
-0.645766,0.147616,-1.34349
-0.6427,0.152223,-1.33469
-0.644062,0.153323,-1.33428
-0.643366,0.154354,-1.33317
-0.645157,0.148853,-1.34077
-0.645059,0.150738,-1.33929
-0.648687,0.146578,-1.34801
-0.647575,0.149339,-1.3427
-0.644556,0.14525,-1.34952
-0.647538,0.148636,-1.34626
-0.643265,0.147389,-1.34538
-0.646422,0.150687,-1.34236
-0.646011,0.150436,-1.34309
-0.647103,0.149076,-1.3444
-0.644785,0.146409,-1.34743
-0.650218,0.138007,-1.36138
-0.652983,0.13793,-1.36162
-0.651132,0.135905,-1.36363
-0.648072,0.135973,-1.36305
-0.647855,0.1327,-1.36854
-0.651584,0.134946,-1.36682
-0.652922,0.127217,-1.37828
-0.647267,0.125834,-1.37933
-0.654277,0.126494,-1.38066
-0.65367,0.117303,-1.39424
-0.65257,0.117087,-1.39547
-0.648698,0.121636,-1.38608
-0.650208,0.128416,-1.37666
-0.655449,0.125001,-1.38291
-0.657909,0.124317,-1.38571
-0.658435,0.125092,-1.38448
-0.655552,0.133674,-1.371
-0.654839,0.133922,-1.37
-0.656036,0.140023,-1.36203
-0.656526,0.139875,-1.36215
-0.65947,0.135814,-1.36774
-0.66217,0.130027,-1.37581
-0.660388,0.131037,-1.37511
-0.660786,0.137903,-1.36629
-0.659724,0.139859,-1.36209
-0.656651,0.135232,-1.36714
-0.662226,0.133418,-1.37069
-0.664325,0.13954,-1.36355
-0.662343,0.137467,-1.36593
-0.660611,0.135537,-1.36817
-0.661467,0.13175,-1.37308
-0.662745,0.134045,-1.37093
-0.669089,0.128369,-1.3798
-0.666775,0.135331,-1.36978
-0.667801,0.127634,-1.38099
-0.666228,0.128792,-1.3794
-0.664064,0.124808,-1.38385
-0.664052,0.128084,-1.37992
-0.660611,0.131144,-1.37528
-0.664639,0.13876,-1.36562
-0.666699,0.141266,-1.36453
-0.66869,0.133234,-1.37613
-0.664693,0.135504,-1.37169
-0.663419,0.137632,-1.36828
-0.663452,0.133724,-1.3737
-0.67336,0.140425,-1.36805
-0.672871,0.13775,-1.37062
-0.672934,0.139714,-1.36742
-0.672965,0.143518,-1.36168
-0.672489,0.149084,-1.35359
-0.676579,0.154344,-1.34818
-0.668068,0.154803,-1.34301
-0.67432,0.153842,-1.34576
-0.673758,0.156855,-1.34184
-0.677967,0.159193,-1.33961
-0.676692,0.157995,-1.341
-0.665422,0.16079,-1.33065
-0.665364,0.149111,-1.3476
-0.663374,0.150447,-1.34446
-0.665873,0.154199,-1.34196
-0.669712,0.157753,-1.33916
-0.6739,0.158565,-1.33965
-0.670936,0.155426,-1.34339
-0.670708,0.146571,-1.35611
-0.671846,0.147477,-1.35501
-0.677786,0.142991,-1.36333
-0.675638,0.144655,-1.35985
-0.678823,0.150114,-1.35352
-0.677003,0.149937,-1.35351
-0.672333,0.145309,-1.35902
-0.667996,0.14235,-1.36111
-0.670247,0.146558,-1.35651
-0.674912,0.14408,-1.36066
-0.670369,0.137832,-1.36893
-0.66864,0.140359,-1.36515
-0.666961,0.140196,-1.36448
-0.671328,0.135566,-1.37083
-0.673404,0.128418,-1.38209
-0.674412,0.125052,-1.38711
-0.674632,0.12724,-1.38299
-0.675926,0.131764,-1.37714
-0.673122,0.134043,-1.37288
-0.666166,0.136239,-1.3678
-0.658814,0.14224,-1.35524
-0.653258,0.142005,-1.35431
-0.656391,0.139247,-1.35872
-0.655489,0.14116,-1.35607
-0.659955,0.146888,-1.34995
-0.658784,0.148344,-1.34723
-0.663555,0.147756,-1.34927
-0.664198,0.149745,-1.34675
-0.66166,0.154386,-1.33921
-0.661003,0.15934,-1.33153
-0.6638,0.160101,-1.33128
-0.666528,0.162807,-1.32842
-0.663023,0.16138,-1.32979
-0.660137,0.159998,-1.32994
-0.662867,0.154806,-1.33799
-0.659597,0.156371,-1.33524
-0.65455,0.155306,-1.33552
-0.657521,0.152319,-1.34106
-0.662252,0.150067,-1.34614
-0.66291,0.144032,-1.35526
-0.663594,0.150957,-1.34558
-0.663486,0.15212,-1.34391
-0.661978,0.155165,-1.33935
-0.663945,0.154132,-1.34139
-0.662587,0.160471,-1.33095
-0.657258,0.153832,-1.34069
-0.659969,0.152851,-1.3421
-0.664005,0.15447,-1.34193
-0.665857,0.153462,-1.34385
-0.66163,0.142723,-1.35957
-0.659647,0.136513,-1.36827
-0.664165,0.139854,-1.36463
-0.666114,0.143639,-1.36048
-0.664665,0.147228,-1.35499
-0.661247,0.148623,-1.35129
-0.662352,0.134268,-1.37298
-0.661036,0.138377,-1.36619
-0.659684,0.136349,-1.36903
-0.664996,0.132471,-1.37604
-0.662902,0.130794,-1.3783
-0.657564,0.137044,-1.36634
-0.657223,0.135097,-1.36965
-0.66196,0.132697,-1.37363
-0.661943,0.129057,-1.37824
-0.658042,0.133458,-1.37022
-0.654287,0.138967,-1.35979
-0.653754,0.141375,-1.35713
-0.648936,0.130808,-1.37201
-0.650516,0.12676,-1.37728
-0.653731,0.133282,-1.36976
-0.660057,0.133549,-1.37101
-0.660884,0.134402,-1.37062
-0.659285,0.133265,-1.37316
-0.656192,0.133546,-1.37193
-0.661017,0.138274,-1.36742
-0.659823,0.136309,-1.37013
-0.662596,0.133888,-1.37249
-0.657999,0.136054,-1.36715
-0.66072,0.142017,-1.35906
-0.660215,0.145689,-1.35384
-0.652497,0.151106,-1.34268
-0.65555,0.148383,-1.34722
-0.659319,0.145828,-1.35249
-0.65867,0.144799,-1.35312
-0.663297,0.142442,-1.35747
-0.661314,0.14415,-1.35492
-0.65808,0.144375,-1.35418
-0.659605,0.137576,-1.36337
-0.659759,0.142905,-1.35522
-0.661747,0.146513,-1.35155
-0.661993,0.14804,-1.34949
-0.663525,0.151491,-1.34539
-0.662199,0.148221,-1.34881
-0.664632,0.145674,-1.35299
-0.666968,0.144669,-1.35421
-0.659545,0.146296,-1.34873
-0.662877,0.141936,-1.35626
-0.663049,0.146276,-1.3512
-0.664235,0.150325,-1.34701
-0.666713,0.139834,-1.36247
-0.662533,0.139735,-1.36187
-0.6566,0.141589,-1.35688
-0.660186,0.146748,-1.35053
-0.657837,0.146274,-1.3507
-0.65796,0.13936,-1.36066
-0.664503,0.145131,-1.35504
-0.666952,0.145319,-1.35613
-0.668666,0.13904,-1.36601
-0.670214,0.138984,-1.36704
-0.666376,0.137544,-1.36866
-0.664253,0.137592,-1.36835
-0.665561,0.13902,-1.36598
-0.665983,0.138982,-1.36643
-0.674103,0.14536,-1.36171
-0.675888,0.144364,-1.36295
-0.673109,0.147916,-1.35722
-0.676927,0.145396,-1.3613
-0.673286,0.146369,-1.35714
-0.674671,0.151805,-1.35017
-0.677199,0.149058,-1.35466
-0.672995,0.147874,-1.35448
-0.675922,0.151867,-1.35095
-0.673711,0.14912,-1.35402
-0.671076,0.147923,-1.35397
-0.666619,0.147364,-1.35383
-0.663639,0.152734,-1.34488
-0.664286,0.153903,-1.34317
-0.668871,0.147716,-1.35399
-0.669232,0.154496,-1.34374
-0.669025,0.153604,-1.3449
-0.667302,0.156085,-1.34022
-0.669406,0.155605,-1.34271
-0.667064,0.154609,-1.34388
-0.668827,0.147793,-1.35444
-0.672355,0.149191,-1.35289
-0.669768,0.146585,-1.35643
-0.670015,0.143587,-1.35969
-0.658368,0.145227,-1.3523
-0.659082,0.136988,-1.36449
-0.655781,0.135643,-1.36569
-0.657769,0.138365,-1.36346
-0.652882,0.133881,-1.3674
-0.649506,0.134124,-1.36593
-0.648201,0.127089,-1.3778
-0.651618,0.127733,-1.37757
-0.654081,0.131644,-1.37203
-0.658312,0.133942,-1.37006
-0.657237,0.127758,-1.37806
-0.6573,0.129009,-1.37725
-0.656775,0.128153,-1.37882
-0.650734,0.128183,-1.37597
-0.653463,0.122907,-1.38412
-0.644315,0.127753,-1.37256
-0.648137,0.130384,-1.36937
-0.651619,0.12948,-1.37235
-0.650364,0.133927,-1.36553
-0.653699,0.132244,-1.36874
-0.646355,0.138457,-1.3567
-0.643856,0.135914,-1.35892
-0.643626,0.130205,-1.36813
-0.643606,0.132716,-1.36495
-0.641409,0.138376,-1.35478
-0.63976,0.136993,-1.3571
-0.643155,0.13123,-1.36633
-0.643488,0.12914,-1.36796
-0.640763,0.13756,-1.35485
-0.650373,0.133717,-1.36233
-0.649655,0.133438,-1.36239
-0.647253,0.133804,-1.36121
-0.651284,0.136074,-1.35981
-0.651798,0.129798,-1.36866
-0.645205,0.130918,-1.36617
-0.649563,0.133976,-1.36448
-0.65236,0.137637,-1.35967
-0.65286,0.135184,-1.36331
-0.654841,0.130941,-1.36995
-0.651478,0.135937,-1.36235
-0.644528,0.13955,-1.35374
-0.643973,0.138923,-1.35369
-0.639068,0.138927,-1.35226
-0.632655,0.142882,-1.34367
-0.634971,0.149939,-1.33459
-0.630542,0.143457,-1.3446
-0.632286,0.139302,-1.35197
-0.63471,0.139895,-1.35321
-0.634469,0.139878,-1.35319
-0.634665,0.139829,-1.35317
-0.627803,0.143665,-1.3451
-0.634501,0.141482,-1.34987
-0.6304,0.142768,-1.3461
-0.624452,0.141994,-1.34375
-0.629234,0.141847,-1.34603
-0.632674,0.141775,-1.34705
-0.632564,0.148916,-1.33679
-0.633059,0.150353,-1.33483
-0.637417,0.149741,-1.33764
-0.639704,0.144696,-1.34542
-0.639262,0.144427,-1.3453
-0.646565,0.142193,-1.35106
-0.651991,0.136169,-1.36143
-0.656122,0.136999,-1.3627
-0.654842,0.134653,-1.36567
-0.659928,0.137476,-1.36348
-0.663327,0.13956,-1.36137
-0.66614,0.140172,-1.36208
-0.659727,0.13959,-1.36019
-0.662777,0.137669,-1.3637
-0.659619,0.136403,-1.36551
-0.661313,0.132128,-1.37113
-0.656241,0.135099,-1.36615
-0.646969,0.139284,-1.35563
-0.651421,0.137392,-1.35939
-0.654423,0.138974,-1.3581
-0.651767,0.144359,-1.34777
-0.655599,0.144661,-1.34927
-0.658703,0.146913,-1.34743
-0.65971,0.146506,-1.34841
-0.661435,0.148072,-1.3472
-0.66022,0.145613,-1.35054
-0.655153,0.141336,-1.35581
-0.647338,0.139841,-1.35745
-0.646373,0.139803,-1.35781
-0.649409,0.145651,-1.35028
-0.650792,0.149742,-1.34501
-0.649615,0.149119,-1.34497
-0.655099,0.142669,-1.35575
-0.658606,0.140474,-1.35956
-0.652467,0.140377,-1.35788
-0.654265,0.142242,-1.3555
-0.654905,0.142061,-1.35604
-0.65608,0.143851,-1.35377
-0.657139,0.148052,-1.3489
-0.661631,0.146149,-1.35411
-0.663051,0.151629,-1.34655
-0.661825,0.15033,-1.347
-0.664376,0.152157,-1.34592
-0.666208,0.14492,-1.35644
-0.662852,0.151039,-1.34741
-0.663727,0.1543,-1.34347
-0.662469,0.153411,-1.3441
-0.658769,0.150045,-1.3471
-0.661604,0.151907,-1.34658
-0.666328,0.151145,-1.34929
-0.668814,0.152388,-1.34864
-0.661302,0.149626,-1.3507
-0.656219,0.146462,-1.35329
-0.653346,0.144046,-1.35631
-0.656516,0.145122,-1.35523
-0.653474,0.146672,-1.35148
-0.654603,0.150111,-1.34728
-0.657174,0.151422,-1.34614
-0.660121,0.148724,-1.35049
-0.666456,0.14621,-1.35598
-0.670731,0.139881,-1.36553
-0.667537,0.143146,-1.35824
-0.669728,0.143429,-1.35917
-0.671174,0.144496,-1.35736
-0.666889,0.148096,-1.35112
-0.667278,0.149509,-1.34854
-0.669718,0.148902,-1.3506
-0.669821,0.14967,-1.34919
-0.665036,0.142596,-1.35872
-0.665008,0.136502,-1.36823
-0.665529,0.134677,-1.37084
-0.668472,0.13099,-1.37652
-0.671162,0.139237,-1.36595
-0.671867,0.142572,-1.36034
-0.671974,0.148258,-1.35294
-0.671888,0.147694,-1.35417
-0.668757,0.153037,-1.3462
-0.66884,0.154143,-1.34502
-0.665134,0.151867,-1.34791
-0.661742,0.155053,-1.34162
-0.660352,0.149613,-1.34882
-0.657021,0.150346,-1.34598
-0.651925,0.151609,-1.34246
-0.653165,0.153411,-1.34148
-0.64978,0.150598,-1.34458
-0.650152,0.147979,-1.34911
-0.651039,0.148034,-1.3494
-0.644608,0.145549,-1.35025
-0.650095,0.145125,-1.35215
-0.649461,0.152576,-1.34163
-0.650799,0.154281,-1.34072
-0.657985,0.14944,-1.34876
-0.658262,0.148788,-1.34966
-0.653161,0.150114,-1.34538
-0.648292,0.153298,-1.33773
-0.649359,0.14066,-1.35612
-0.649758,0.140548,-1.35663
-0.65249,0.150197,-1.34535
-0.657622,0.148934,-1.34813
-0.664467,0.148328,-1.35123
-0.658032,0.145232,-1.35322
-0.655015,0.144268,-1.35319
-0.662042,0.141987,-1.35796
-0.664642,0.14178,-1.35948
-0.666592,0.143561,-1.35766
-0.665013,0.149139,-1.34953
-0.666846,0.150473,-1.34884
-0.668696,0.143907,-1.35802
-0.667152,0.14362,-1.35836
-0.665627,0.149222,-1.35018
-0.664228,0.151985,-1.3441
-0.66603,0.151753,-1.34586
-0.670377,0.150981,-1.34803
-0.67415,0.1503,-1.35009
-0.676922,0.147128,-1.35537
-0.675294,0.140746,-1.36426
-0.674753,0.138679,-1.36656
-0.666152,0.140596,-1.3604
-0.66612,0.141067,-1.36066
-0.666592,0.142885,-1.35869
-0.668924,0.143188,-1.3596
-0.660659,0.140354,-1.3599
-0.65937,0.133786,-1.36912
-0.655649,0.134051,-1.36816
-0.657952,0.135422,-1.3691
-0.656545,0.142114,-1.35973
-0.65315,0.147808,-1.34991
-0.649284,0.145294,-1.35256
-0.65012,0.140961,-1.35954
-0.646995,0.144716,-1.35317
-0.644056,0.147687,-1.34602
-0.645259,0.141268,-1.35571
-0.643044,0.141929,-1.35138
-0.643093,0.149656,-1.33979
-0.643116,0.147088,-1.34416
-0.644945,0.142679,-1.35164
-0.645986,0.141855,-1.35241
-0.649617,0.143638,-1.35101
-0.648917,0.153646,-1.3374
-0.654984,0.150791,-1.34368
-0.663804,0.145577,-1.35243
-0.659838,0.143764,-1.35438
-0.656734,0.140924,-1.35681
-0.65366,0.141315,-1.35602
-0.656805,0.147024,-1.34977
-0.657852,0.142046,-1.35637
-0.654283,0.143796,-1.35259
-0.657224,0.144025,-1.35389
-0.657519,0.143676,-1.35511
-0.660371,0.149792,-1.34835
-0.658596,0.148548,-1.34871
-0.66141,0.149908,-1.34754
-0.655581,0.144485,-1.35691
-0.652656,0.140183,-1.36288
-0.649329,0.14004,-1.36173
-0.6507,0.142435,-1.35914
-0.650099,0.144134,-1.35598
-0.651445,0.143767,-1.35652
-0.652825,0.147369,-1.35206
-0.6579,0.142897,-1.35919
-0.660913,0.142067,-1.36066
-0.66167,0.145755,-1.35483
-0.660356,0.146687,-1.35192
-0.652676,0.143659,-1.35325
-0.650008,0.151765,-1.34106
-0.655481,0.155515,-1.33784
-0.65271,0.157884,-1.33221
-0.651994,0.152828,-1.33946
-0.650662,0.158401,-1.33187
-0.65264,0.157234,-1.33439
-0.651966,0.156132,-1.33559
-0.652723,0.151166,-1.34304
-0.654033,0.146488,-1.35063
-0.65456,0.149892,-1.34599
-0.655154,0.147242,-1.34997
-0.662169,0.149234,-1.34996
-0.658425,0.148011,-1.35017
-0.658779,0.149385,-1.34829
-0.655093,0.15065,-1.34502
-0.650315,0.151865,-1.3411
-0.653647,0.143211,-1.35418
-0.652255,0.144841,-1.35193
-0.652861,0.143844,-1.35331
-0.654028,0.13957,-1.3603
-0.651758,0.134152,-1.36927
-0.652884,0.132373,-1.37189
-0.65738,0.134059,-1.37059
-0.656363,0.128402,-1.37921
-0.651585,0.130937,-1.37328
-0.648371,0.143659,-1.35463
-0.649718,0.145253,-1.35245
-0.653649,0.142304,-1.35705
-0.657273,0.149871,-1.34822
-0.666086,0.142746,-1.35864
-0.668531,0.141924,-1.35957
-0.666494,0.145695,-1.35412
-0.666976,0.145284,-1.35475
-0.668725,0.148794,-1.35115
-0.66646,0.142309,-1.36088
-0.672987,0.142687,-1.36268
-0.676598,0.136564,-1.37243
-0.680322,0.142526,-1.366
-0.677884,0.140301,-1.36826
-0.673709,0.135692,-1.37354
-0.675551,0.135825,-1.37415
-0.673196,0.133965,-1.37593
-0.67301,0.138085,-1.37031
-0.672491,0.140074,-1.36717
-0.667255,0.143083,-1.36243
-0.668923,0.146136,-1.3572
-0.662789,0.144306,-1.35938
-0.661528,0.143974,-1.35962
-0.65831,0.141685,-1.36167
-0.655149,0.142849,-1.35809
-0.658058,0.145095,-1.35574
-0.659116,0.144737,-1.35623
-0.661536,0.139898,-1.36331
-0.661577,0.141752,-1.36114
-0.660754,0.14292,-1.35836
-0.657549,0.142665,-1.35741
-0.654506,0.14046,-1.35959
-0.647794,0.138965,-1.35984
-0.651307,0.13895,-1.36122
-0.658494,0.138926,-1.36352
-0.659242,0.138308,-1.36411
-0.654813,0.144142,-1.354
-0.649875,0.144358,-1.35257
-0.644812,0.147949,-1.3456
-0.642515,0.144042,-1.35214
-0.6388,0.145617,-1.34768
-0.64272,0.143228,-1.35247
-0.646416,0.142935,-1.35369
-0.651858,0.1407,-1.35799
-0.654269,0.143035,-1.35678
-0.661044,0.142713,-1.35876
-0.661615,0.142419,-1.35905
-0.66809,0.1402,-1.36344
-0.663813,0.141451,-1.36032
-0.656479,0.146566,-1.34875
-0.656739,0.151364,-1.34198
-0.657128,0.153978,-1.33771
-0.660003,0.151129,-1.34249
-0.662072,0.145907,-1.35034
-0.658023,0.148859,-1.34292
-0.654198,0.146283,-1.34592
-0.656594,0.147789,-1.34484
-0.658905,0.145302,-1.3498
-0.657849,0.137087,-1.36258
-0.660067,0.137169,-1.36379
-0.658684,0.145027,-1.35255
-0.661519,0.145239,-1.35432
-0.661477,0.143438,-1.35769
-0.662995,0.145114,-1.35534
-0.667483,0.145289,-1.35691
-0.663895,0.152155,-1.34386
-0.659965,0.146877,-1.34994
-0.660231,0.150333,-1.34524
-0.657173,0.147709,-1.3487
-0.649677,0.148562,-1.3441
-0.651497,0.149917,-1.34303
-0.651248,0.150625,-1.34073
-0.654346,0.151866,-1.34052
-0.64802,0.156361,-1.33012
-0.65179,0.15197,-1.33813
-0.659673,0.147842,-1.34714
-0.656521,0.146729,-1.34685
-0.653506,0.148771,-1.34413
-0.655169,0.148165,-1.34585
-0.658141,0.145639,-1.35076
-0.658889,0.143243,-1.35435
-0.663034,0.148837,-1.34836
-0.657857,0.154729,-1.33867
-0.662631,0.151814,-1.34328
-0.659249,0.145142,-1.35314
-0.663939,0.146696,-1.35227
-0.664551,0.146224,-1.35353
-0.658746,0.141294,-1.35918
-0.659023,0.141694,-1.35947
-0.657918,0.142895,-1.35623
-0.65761,0.14458,-1.35391
-0.661843,0.146173,-1.35299
-0.664397,0.145705,-1.35421
-0.66034,0.148605,-1.34813
-0.663173,0.150007,-1.34751
-0.665744,0.153265,-1.34371
-0.663762,0.153829,-1.34195
-0.662246,0.16131,-1.33144
-0.66683,0.162517,-1.33182
-0.667315,0.157204,-1.33941
-0.669566,0.158049,-1.3393
-0.671117,0.156318,-1.34132
-0.675008,0.159149,-1.3386
-0.670874,0.152044,-1.34819
-0.667248,0.145348,-1.3575
-0.668802,0.14684,-1.3558
-0.670886,0.152167,-1.34954
-0.669711,0.144069,-1.36252
-0.670614,0.150113,-1.3553
-0.670815,0.153326,-1.35145
-0.67301,0.15244,-1.35276
-0.674386,0.151012,-1.35514
-0.674136,0.151592,-1.35345
-0.665615,0.154698,-1.34539
-0.671334,0.153152,-1.34804
-0.673331,0.153649,-1.34742
-0.669255,0.152148,-1.34654
-0.670794,0.149369,-1.35143
-0.668488,0.150135,-1.34866
-0.66549,0.1489,-1.34772
-0.661372,0.149666,-1.34554
-0.659845,0.152866,-1.34029
-0.656095,0.155946,-1.33445
-0.659176,0.154963,-1.33788
-0.663424,0.157951,-1.33535
-0.664975,0.154886,-1.34032
-0.664843,0.153919,-1.34115
-0.669379,0.152471,-1.34359
-0.661826,0.155028,-1.33558
-0.66692,0.16524,-1.32355
-0.660629,0.155853,-1.33648
-0.663805,0.146443,-1.35036
-0.664263,0.145974,-1.35179
-0.664146,0.150019,-1.34704
-0.663153,0.149326,-1.34747
-0.661617,0.148667,-1.34789
-0.667438,0.146094,-1.35357
-0.669659,0.148162,-1.35268
-0.673063,0.152041,-1.34934
-0.667108,0.154565,-1.34206
-0.665406,0.151081,-1.3463
-0.661717,0.152817,-1.34311
-0.660144,0.155815,-1.33804
-0.656794,0.147765,-1.34769
-0.662703,0.146596,-1.35028
-0.66266,0.152555,-1.34353
-0.65736,0.154259,-1.34022
-0.65949,0.155253,-1.34068
-0.658163,0.15228,-1.34556
-0.660865,0.153396,-1.34512
-0.659717,0.154504,-1.34275
-0.656563,0.149635,-1.34894
-0.655592,0.144485,-1.3552
-0.656501,0.142145,-1.35803
-0.660874,0.145856,-1.35496
-0.663557,0.145418,-1.3561
-0.663578,0.144442,-1.35662
-0.65972,0.148035,-1.34989
-0.662334,0.143538,-1.35682
-0.662295,0.144605,-1.35509
-0.65896,0.140321,-1.36059
-0.65594,0.144158,-1.35362
-0.652335,0.145759,-1.35
-0.652902,0.146711,-1.34866
-0.652161,0.141757,-1.35551
-0.647438,0.146047,-1.34843
-0.64879,0.149493,-1.34386
-0.650086,0.148836,-1.34508
-0.651329,0.152133,-1.34071
-0.648629,0.149377,-1.34449
-0.653868,0.150684,-1.34417
-0.652323,0.153857,-1.33904
-0.656096,0.149019,-1.34693
-0.655922,0.146436,-1.35139
-0.654336,0.154344,-1.34038
-0.663223,0.15144,-1.34629
-0.65981,0.156518,-1.33786
-0.657934,0.15095,-1.34477
-0.661237,0.154097,-1.34177
-0.663677,0.161505,-1.33325
-0.660287,0.159575,-1.3344
-0.661052,0.160866,-1.33339
-0.659592,0.155595,-1.34114
-0.658213,0.153143,-1.34431
-0.661825,0.148328,-1.35191
-0.664371,0.143216,-1.35932
-0.662832,0.142882,-1.35851
-0.667812,0.135313,-1.37068
-0.669475,0.139359,-1.36563
-0.66822,0.143161,-1.35929
-0.667025,0.142831,-1.35905
-0.667049,0.140527,-1.36227
-0.668566,0.140326,-1.3636
-0.670048,0.13958,-1.36428
-0.672085,0.141423,-1.36336
-0.674711,0.142629,-1.36135
-0.670111,0.144329,-1.35787
-0.672298,0.145948,-1.35673
-0.665755,0.143513,-1.35843
-0.668026,0.153533,-1.34591
-0.670259,0.146754,-1.35587
-0.666498,0.147645,-1.35214
-0.666851,0.155503,-1.3421
-0.672983,0.15056,-1.35012
-0.673805,0.147873,-1.35429
-0.669294,0.147307,-1.35367
-0.667489,0.152629,-1.34582
-0.669797,0.150392,-1.35024
-0.669346,0.149084,-1.35112
-0.668926,0.15291,-1.34643
-0.664513,0.155906,-1.33974
-0.65717,0.151504,-1.34523
-0.659487,0.154623,-1.34222
-0.660145,0.157523,-1.33863
-0.664897,0.164241,-1.33119
-0.66097,0.165251,-1.32947
-0.659064,0.157749,-1.34049
-0.659276,0.156559,-1.34251
-0.662956,0.159387,-1.33979
-0.657044,0.15809,-1.33929
-0.651578,0.160247,-1.33319
-0.650881,0.156958,-1.33798
-0.650244,0.162273,-1.33103
-0.651014,0.160816,-1.33303
-0.651793,0.158883,-1.33492
-0.654328,0.157602,-1.33727
-0.650227,0.156378,-1.33765
-0.649442,0.153267,-1.34162
-0.65063,0.146428,-1.35164
-0.659169,0.139997,-1.36192
-0.665806,0.140372,-1.36373
-0.662191,0.137613,-1.36567
-0.673237,0.129739,-1.37831
-0.67454,0.136006,-1.37082
-0.670471,0.131569,-1.37602
-0.669567,0.135835,-1.37047
-0.665306,0.137878,-1.36703
-0.659274,0.141178,-1.3593
-0.659555,0.14685,-1.35201
-0.66021,0.150183,-1.34724
-0.658152,0.1416,-1.35967
-0.662992,0.145288,-1.35592
-0.665046,0.149338,-1.35169
-0.666819,0.14276,-1.36188
-0.664628,0.143824,-1.35969
-0.658713,0.137581,-1.36776
-0.651675,0.13617,-1.36872
-0.654653,0.137571,-1.36693
-0.654373,0.134189,-1.37307
-0.655347,0.136298,-1.36978
-0.648037,0.136373,-1.36725
-0.644948,0.134461,-1.36945
-0.643955,0.134607,-1.36853
-0.645866,0.13228,-1.37168
-0.641648,0.132602,-1.36924
-0.635653,0.130935,-1.37007
-0.639839,0.133861,-1.36816
-0.635439,0.139987,-1.35674
-0.637686,0.13986,-1.35771
-0.637736,0.145582,-1.34838
-0.641479,0.145068,-1.35098
-0.640656,0.144608,-1.35167
-0.639112,0.14223,-1.35416
-0.639602,0.140557,-1.35704
-0.640099,0.137279,-1.36034
-0.647371,0.143197,-1.35527
-0.650833,0.144846,-1.35363
-0.657492,0.14641,-1.35327
-0.65406,0.142018,-1.35993
-0.649434,0.143768,-1.35556
-0.64969,0.149299,-1.34839
-0.645875,0.152586,-1.34105
-0.647407,0.150333,-1.34574
-0.652264,0.154907,-1.3402
-0.652956,0.155882,-1.33876
-0.656067,0.154827,-1.34075
-0.657132,0.157768,-1.33712
-0.656348,0.15469,-1.34098
-0.6565,0.161528,-1.33106
-0.657423,0.169918,-1.3196
-0.658358,0.166098,-1.32499
-0.65371,0.1644,-1.32524
-0.656709,0.16283,-1.32805
-0.659675,0.167257,-1.32279
-0.660325,0.159649,-1.3338
-0.657154,0.155836,-1.33737
-0.655663,0.160689,-1.32983
-0.657224,0.159341,-1.33185
-0.663989,0.161984,-1.33092
-0.664581,0.160576,-1.33344
-0.663195,0.162609,-1.32947
-0.665076,0.161139,-1.33321
-0.659519,0.165589,-1.32385
-0.661517,0.163923,-1.32791
-0.662112,0.170191,-1.31922
-0.664767,0.164379,-1.3279
-0.665032,0.159431,-1.33687
-0.663414,0.16397,-1.32937
-0.660622,0.162357,-1.33137
-0.661833,0.166738,-1.32511
-0.664803,0.162505,-1.33168
-0.66517,0.160436,-1.33417
-0.6644,0.15711,-1.33934
-0.660407,0.153417,-1.34261
-0.65867,0.150523,-1.34623
-0.660911,0.151704,-1.34576
-0.657215,0.154227,-1.33964
-0.658273,0.155797,-1.33774
-0.654667,0.152755,-1.34226
-0.65715,0.147928,-1.3502
-0.655534,0.155113,-1.33981
-0.658496,0.154057,-1.34239
-0.655332,0.154995,-1.34053
-0.656207,0.151964,-1.34476
-0.656439,0.149104,-1.34988
-0.658825,0.154276,-1.34395
-0.659573,0.151296,-1.34853
-0.655129,0.14652,-1.35437
-0.656145,0.148473,-1.35216
-0.657099,0.149738,-1.35065
-0.657724,0.141141,-1.36355
-0.656145,0.136407,-1.36949
-0.658533,0.142304,-1.36184
-0.658008,0.153736,-1.34446
-0.659436,0.153582,-1.34339
-0.660204,0.156542,-1.33965
-0.659143,0.157419,-1.33756
-0.65803,0.156257,-1.33907
-0.662338,0.15264,-1.34424
-0.655031,0.147251,-1.34938
-0.654022,0.150566,-1.34391
-0.65261,0.147847,-1.34744
-0.651679,0.137449,-1.36404
